iShares Russell 2000 ETF
Fund Holdings as of,"May 07, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"278,950,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"USAR","USA RARE EARTH INC CLASS A","Materials","Equity","114,659,324.62","0.15","114,659,324.62","4,346,449.00","26.38","United States","NASDAQ","USD","1.00","USD","-"
"LTH","LIFE TIME GROUP HOLDINGS INC","Consumer Discretionary","Equity","114,605,220.06","0.15","114,605,220.06","3,560,274.00","32.19","United States","NYSE","USD","1.00","USD","-"
"KYMR","KYMERA THERAPEUTICS INC","Health Care","Equity","114,432,031.35","0.15","114,432,031.35","1,352,145.00","84.63","United States","NASDAQ","USD","1.00","USD","-"
"XENE","XENON PHARMACEUTICALS INC","Health Care","Equity","114,038,624.00","0.14","114,038,624.00","2,036,404.00","56.00","United States","NASDAQ","USD","1.00","USD","-"
"MARA","MARA HOLDINGS INC","Information Technology","Equity","113,791,580.90","0.14","113,791,580.90","8,959,967.00","12.70","United States","NASDAQ","USD","1.00","USD","-"
"ASB","ASSOCIATED BANCORP","Financials","Equity","113,555,869.05","0.14","113,555,869.05","3,988,615.00","28.47","United States","NYSE","USD","1.00","USD","-"
"GTX","GARRETT MOTION INC","Consumer Discretionary","Equity","113,290,190.28","0.14","113,290,190.28","4,191,276.00","27.03","United States","NASDAQ","USD","1.00","USD","-"
"CRSP","CRISPR THERAPEUTICS AG","Health Care","Equity","112,830,066.08","0.14","112,830,066.08","2,152,424.00","52.42","United States","NASDAQ","USD","1.00","USD","-"
"MRCY","MERCURY SYSTEMS INC","Industrials","Equity","112,745,595.62","0.14","112,745,595.62","1,280,327.00","88.06","United States","NASDAQ","USD","1.00","USD","-"
"AX","AXOS FINANCIAL INC","Financials","Equity","112,401,882.34","0.14","112,401,882.34","1,282,102.00","87.67","United States","NYSE","USD","1.00","USD","-"
"MIR","MIRION TECHNOLOGIES INC CLASS A","Information Technology","Equity","111,513,674.50","0.14","111,513,674.50","5,646,262.00","19.75","United States","NYSE","USD","1.00","USD","-"
"BIPC","BROOKFIELD INFRASTRUCTURE CORP CLA","Utilities","Equity","111,062,372.38","0.14","111,062,372.38","2,837,567.00","39.14","Canada","NYSE","USD","1.00","USD","-"
"AIR","AAR CORP","Industrials","Equity","108,735,017.62","0.14","108,735,017.62","922,891.00","117.82","United States","NYSE","USD","1.00","USD","-"
"URBN","URBAN OUTFITTERS INC","Consumer Discretionary","Equity","108,702,092.28","0.14","108,702,092.28","1,543,187.00","70.44","United States","NASDAQ","USD","1.00","USD","-"
"CELC","CELCUITY INC","Health Care","Equity","108,131,416.02","0.14","108,131,416.02","827,262.00","130.71","United States","NASDAQ","USD","1.00","USD","-"
"HCC","WARRIOR MET COAL INC","Materials","Equity","108,043,112.16","0.14","108,043,112.16","1,229,999.00","87.84","United States","NYSE","USD","1.00","USD","-"
"CVLT","COMMVAULT SYSTEMS INC","Information Technology","Equity","108,018,453.84","0.14","108,018,453.84","1,044,868.00","103.38","United States","NASDAQ","USD","1.00","USD","-"
"TDS","TELEPHONE AND DATA SYSTEMS INC","Communication","Equity","106,780,446.50","0.14","106,780,446.50","2,346,823.00","45.50","United States","NYSE","USD","1.00","USD","-"
"CSTM","CONSTELLIUM SE CLASS A","Materials","Equity","106,692,437.17","0.14","106,692,437.17","3,245,891.00","32.87","United States","NYSE","USD","1.00","USD","-"
"CNR","CORE NATURAL RESOURCES INC","Energy","Equity","106,260,044.40","0.14","106,260,044.40","1,199,865.00","88.56","United States","NYSE","USD","1.00","USD","-"
"ATMU","ATMUS FILTRATION TECHNOLOGIES INC","Industrials","Equity","106,118,580.72","0.13","106,118,580.72","1,935,058.00","54.84","United States","NYSE","USD","1.00","USD","-"
"BCO","BRINKS","Industrials","Equity","106,023,737.25","0.13","106,023,737.25","983,979.00","107.75","United States","NYSE","USD","1.00","USD","-"
"CRC","CALIFORNIA RESOURCES CORP","Energy","Equity","105,917,659.52","0.13","105,917,659.52","1,732,946.00","61.12","United States","NYSE","USD","1.00","USD","-"
"NWE","NORTHWESTERN ENERGY GROUP INC","Utilities","Equity","105,705,638.61","0.13","105,705,638.61","1,459,821.00","72.41","United States","NASDAQ","USD","1.00","USD","-"
"TCBI","TEXAS CAPITAL BANCSHARES INC","Financials","Equity","105,228,397.44","0.13","105,228,397.44","1,046,424.00","100.56","United States","NASDAQ","USD","1.00","USD","-"
"CSW","CSW INDUSTRIALS INC","Industrials","Equity","104,550,530.56","0.13","104,550,530.56","376,406.00","277.76","United States","NYSE","USD","1.00","USD","-"
"CNO","CNO FINANCIAL GROUP INC","Financials","Equity","104,533,302.60","0.13","104,533,302.60","2,277,414.00","45.90","United States","NYSE","USD","1.00","USD","-"
"BDC","BELDEN INC","Information Technology","Equity","103,791,666.90","0.13","103,791,666.90","924,565.00","112.26","United States","NYSE","USD","1.00","USD","-"
"RUSHA","RUSH ENTERPRISES INC CLASS A","Industrials","Equity","102,546,939.80","0.13","102,546,939.80","1,438,246.00","71.30","United States","NASDAQ","USD","1.00","USD","-"
"MIRM","MIRUM PHARMACEUTICALS INC","Health Care","Equity","102,288,334.38","0.13","102,288,334.38","993,766.00","102.93","United States","NASDAQ","USD","1.00","USD","-"
"MTH","MERITAGE CORP","Consumer Discretionary","Equity","102,217,176.72","0.13","102,217,176.72","1,586,238.00","64.44","United States","NYSE","USD","1.00","USD","-"
"EBC","EASTERN BANKSHARES INC","Financials","Equity","102,123,403.88","0.13","102,123,403.88","5,116,403.00","19.96","United States","NASDAQ","USD","1.00","USD","-"
"FFIN","FIRST FINANCIAL BANKSHARES INC","Financials","Equity","102,072,712.35","0.13","102,072,712.35","3,151,365.00","32.39","United States","NASDAQ","USD","1.00","USD","-"
"FLG","FLAGSTAR BANK NATIONAL ASSOCIATION","Financials","Equity","101,922,510.44","0.13","101,922,510.44","7,132,436.00","14.29","United States","NYSE","USD","1.00","USD","-"
"HRI","HERC HOLDINGS INC","Industrials","Equity","101,620,189.88","0.13","101,620,189.88","770,492.00","131.89","United States","NYSE","USD","1.00","USD","-"
"KTB","KONTOOR BRANDS INC","Consumer Discretionary","Equity","101,341,417.88","0.13","101,341,417.88","1,298,084.00","78.07","United States","NYSE","USD","1.00","USD","-"
"AZZ","AZZ INC","Industrials","Equity","100,897,725.69","0.13","100,897,725.69","700,241.00","144.09","United States","NYSE","USD","1.00","USD","-"
"PI","IMPINJ INC","Information Technology","Equity","100,384,755.50","0.13","100,384,755.50","663,350.00","151.33","United States","NASDAQ","USD","1.00","USD","-"
"CBT","CABOT CORP","Materials","Equity","100,336,827.52","0.13","100,336,827.52","1,234,459.00","81.28","United States","NYSE","USD","1.00","USD","-"
"CRNX","CRINETICS PHARMACEUTICALS INC","Health Care","Equity","100,109,587.51","0.13","100,109,587.51","2,301,899.00","43.49","United States","NASDAQ","USD","1.00","USD","-"
"OSCR","OSCAR HEALTH INC CLASS A","Financials","Equity","99,873,259.78","0.13","99,873,259.78","4,785,494.00","20.87","United States","NYSE","USD","1.00","USD","-"
"MWA","MUELLER WATER PRODUCTS INC SERIES","Industrials","Equity","98,626,362.19","0.13","98,626,362.19","3,667,771.00","26.89","United States","NYSE","USD","1.00","USD","-"
"SKT","TANGER INC","Real Estate","Equity","97,923,010.08","0.12","97,923,010.08","2,695,376.00","36.33","United States","NYSE","USD","1.00","USD","-"
"PLUG","PLUG POWER INC","Industrials","Equity","97,558,766.55","0.12","97,558,766.55","31,168,935.00","3.13","United States","NASDAQ","USD","1.00","USD","-"
"FULT","FULTON FINANCIAL CORP","Financials","Equity","97,471,095.15","0.12","97,471,095.15","4,544,107.00","21.45","United States","NASDAQ","USD","1.00","USD","-"
"UCB","UNITED COMMUNITY BANKS INC","Financials","Equity","97,381,018.44","0.12","97,381,018.44","2,901,699.00","33.56","United States","NYSE","USD","1.00","USD","-"
"ENVA","ENOVA INTERNATIONAL INC","Financials","Equity","97,278,270.00","0.12","97,278,270.00","563,932.00","172.50","United States","NYSE","USD","1.00","USD","-"
"SYNA","SYNAPTICS INC","Information Technology","Equity","97,239,616.20","0.12","97,239,616.20","919,089.00","105.80","United States","NASDAQ","USD","1.00","USD","-"
"GPI","GROUP AUTOMOTIVE INC","Consumer Discretionary","Equity","97,186,557.84","0.12","97,186,557.84","277,549.00","350.16","United States","NYSE","USD","1.00","USD","-"
"BGC","BGC GROUP INC CLASS A","Financials","Equity","96,956,036.20","0.12","96,956,036.20","8,587,780.00","11.29","United States","NASDAQ","USD","1.00","USD","-"
"CGON","CG ONCOLOGY INC","Health Care","Equity","96,509,904.90","0.12","96,509,904.90","1,395,055.00","69.18","United States","NASDAQ","USD","1.00","USD","-"
"PRM","PERIMETER SOLUTIONS INC","Materials","Equity","96,494,664.08","0.12","96,494,664.08","3,286,603.00","29.36","United States","NYSE","USD","1.00","USD","-"
"SKY","CHAMPION HOMES INC","Consumer Discretionary","Equity","96,377,636.16","0.12","96,377,636.16","1,315,197.00","73.28","United States","NYSE","USD","1.00","USD","-"
"SFBS","SERVISFIRST BANCSHARES INC","Financials","Equity","96,362,391.15","0.12","96,362,391.15","1,213,785.00","79.39","United States","NYSE","USD","1.00","USD","-"
"LAUR","LAUREATE EDUCATION INC","Consumer Discretionary","Equity","96,279,308.93","0.12","96,279,308.93","2,992,829.00","32.17","United States","NASDAQ","USD","1.00","USD","-"
"GSAT","GLOBALSTAR VOTING INC","Communication","Equity","96,260,146.08","0.12","96,260,146.08","1,181,396.00","81.48","United States","NASDAQ","USD","1.00","USD","-"
"LGND","LIGAND PHARMACEUTICALS INC","Health Care","Equity","96,048,035.82","0.12","96,048,035.82","456,654.00","210.33","United States","NASDAQ","USD","1.00","USD","-"
"SRRK","SCHOLAR ROCK HOLDING CORP","Health Care","Equity","95,587,875.70","0.12","95,587,875.70","2,057,866.00","46.45","United States","NASDAQ","USD","1.00","USD","-"
"IBOC","INTERNATIONAL BANCSHARES CORP","Financials","Equity","94,638,293.64","0.12","94,638,293.64","1,291,814.00","73.26","United States","NASDAQ","USD","1.00","USD","-"
"PSMT","PRICESMART INC","Consumer Staples","Equity","94,592,738.88","0.12","94,592,738.88","604,272.00","156.54","United States","NASDAQ","USD","1.00","USD","-"
"KAI","KADANT INC","Industrials","Equity","94,234,441.20","0.12","94,234,441.20","276,680.00","340.59","United States","NYSE","USD","1.00","USD","-"
"CVSA","COVISTA INC","Consumer Discretionary","Equity","94,229,226.00","0.12","94,229,226.00","805,378.00","117.00","United States","NYSE","USD","1.00","USD","-"
"MC","MOELIS CLASS A","Financials","Equity","94,008,861.87","0.12","94,008,861.87","1,470,957.00","63.91","United States","NYSE","USD","1.00","USD","-"
"TPH","TRI POINTE HOMES INC","Consumer Discretionary","Equity","93,772,624.65","0.12","93,772,624.65","1,997,287.00","46.95","United States","NYSE","USD","1.00","USD","-"
"IRTC","IRHYTHM HOLDINGS INC","Health Care","Equity","93,756,266.97","0.12","93,756,266.97","750,831.00","124.87","United States","NASDAQ","USD","1.00","USD","-"
"OPLN","OPENLANE INC","Industrials","Equity","93,591,454.03","0.12","93,591,454.03","2,484,509.00","37.67","United States","NYSE","USD","1.00","USD","-"
"VSH","VISHAY INTERTECHNOLOGY INC","Information Technology","Equity","93,498,070.21","0.12","93,498,070.21","2,868,919.00","32.59","United States","NYSE","USD","1.00","USD","-"
"POWI","POWER INTEGRATIONS INC","Information Technology","Equity","93,483,225.33","0.12","93,483,225.33","1,301,451.00","71.83","United States","NASDAQ","USD","1.00","USD","-"
"IRT","INDEPENDENCE REALTY INC","Real Estate","Equity","93,464,384.04","0.12","93,464,384.04","5,709,492.00","16.37","United States","NYSE","USD","1.00","USD","-"
"PTEN","PATTERSON UTI ENERGY INC","Energy","Equity","93,429,655.41","0.12","93,429,655.41","8,188,401.00","11.41","United States","NASDAQ","USD","1.00","USD","-"
"MTRN","MATERION CORP","Materials","Equity","93,352,680.24","0.12","93,352,680.24","488,604.00","191.06","United States","NYSE","USD","1.00","USD","-"
"RDNT","RADNET INC","Health Care","Equity","92,540,500.00","0.12","92,540,500.00","1,609,400.00","57.50","United States","NASDAQ","USD","1.00","USD","-"
"INDB","INDEPENDENT BANK CORP","Financials","Equity","92,387,126.64","0.12","92,387,126.64","1,180,968.00","78.23","United States","NASDAQ","USD","1.00","USD","-"
"DAN","DANA INCORPORATED INC","Consumer Discretionary","Equity","92,351,128.32","0.12","92,351,128.32","2,672,197.00","34.56","United States","NYSE","USD","1.00","USD","-"
"WSFS","WSFS FINANCIAL CORP","Financials","Equity","92,250,635.52","0.12","92,250,635.52","1,280,192.00","72.06","United States","NASDAQ","USD","1.00","USD","-"
"RELY","REMITLY GLOBAL INC","Financials","Equity","92,207,679.09","0.12","92,207,679.09","4,045,971.00","22.79","United States","NASDAQ","USD","1.00","USD","-"
"ABG","ASBURY AUTOMOTIVE GROUP INC","Consumer Discretionary","Equity","92,162,901.00","0.12","92,162,901.00","459,780.00","200.45","United States","NYSE","USD","1.00","USD","-"
"FELE","FRANKLIN ELECTRIC INC","Industrials","Equity","91,173,163.26","0.12","91,173,163.26","912,279.00","99.94","United States","NASDAQ","USD","1.00","USD","-"
"LIVN","LIVANOVA PLC","Health Care","Equity","90,842,938.67","0.12","90,842,938.67","1,280,831.00","70.92","United States","NASDAQ","USD","1.00","USD","-"
"LRN","STRIDE INC","Consumer Discretionary","Equity","90,679,971.28","0.12","90,679,971.28","989,308.00","91.66","United States","NYSE","USD","1.00","USD","-"
"WHD","CACTUS INC CLASS A","Energy","Equity","90,580,685.58","0.12","90,580,685.58","1,613,766.00","56.13","United States","NYSE","USD","1.00","USD","-"
"RNST","RENASANT CORP","Financials","Equity","90,491,065.56","0.12","90,491,065.56","2,252,142.00","40.18","United States","NYSE","USD","1.00","USD","-"
"STNG","SCORPIO TANKERS INC","Energy","Equity","90,431,982.00","0.11","90,431,982.00","1,067,800.00","84.69","United States","NYSE","USD","1.00","USD","-"
"TDW","TIDEWATER INC","Energy","Equity","90,310,125.44","0.11","90,310,125.44","1,159,904.00","77.86","United States","NYSE","USD","1.00","USD","-"
"ACHR","ARCHER AVIATION INC CLASS A","Industrials","Equity","90,064,707.92","0.11","90,064,707.92","14,341,514.00","6.28","United States","NYSE","USD","1.00","USD","-"
"STEP","STEPSTONE GROUP INC CLASS A","Financials","Equity","89,628,511.14","0.11","89,628,511.14","1,654,273.00","54.18","United States","NASDAQ","USD","1.00","USD","-"
"BNL","BROADSTONE NET LEASE INC","Real Estate","Equity","89,446,461.00","0.11","89,446,461.00","4,503,850.00","19.86","United States","NYSE","USD","1.00","USD","-"
"OSIS","OSI SYSTEMS INC","Information Technology","Equity","89,396,354.70","0.11","89,396,354.70","370,770.00","241.11","United States","NASDAQ","USD","1.00","USD","-"
"VCTR","VICTORY CAPITAL HOLDINGS CLASS A I","Financials","Equity","89,189,939.42","0.11","89,189,939.42","1,065,718.00","83.69","United States","NASDAQ","USD","1.00","USD","-"
"RXO","RXO INC","Industrials","Equity","88,714,113.36","0.11","88,714,113.36","3,838,776.00","23.11","United States","NYSE","USD","1.00","USD","-"
"FBP","FIRST BANCORP","Financials","Equity","88,602,171.04","0.11","88,602,171.04","3,693,296.00","23.99","United States","NYSE","USD","1.00","USD","-"
"UNF","UNIFIRST CORP","Industrials","Equity","88,521,193.53","0.11","88,521,193.53","345,233.00","256.41","United States","NYSE","USD","1.00","USD","-"
"CVCO","CAVCO INDUSTRIES INC","Consumer Discretionary","Equity","88,295,713.38","0.11","88,295,713.38","183,057.00","482.34","United States","NASDAQ","USD","1.00","USD","-"
"SOUN","SOUNDHOUND AI INC CLASS A","Information Technology","Equity","88,140,000.24","0.11","88,140,000.24","9,152,648.00","9.63","United States","NASDAQ","USD","1.00","USD","-"
"SPHR","SPHERE ENTERTAINMENT CLASS A","Communication","Equity","87,697,254.70","0.11","87,697,254.70","641,390.00","136.73","United States","NYSE","USD","1.00","USD","-"
"CATY","CATHAY GENERAL BANCORP","Financials","Equity","87,685,725.84","0.11","87,685,725.84","1,538,616.00","56.99","United States","NASDAQ","USD","1.00","USD","-"
"GNW","GENWORTH FINANCIAL INC","Financials","Equity","87,137,798.64","0.11","87,137,798.64","9,533,676.00","9.14","United States","NYSE","USD","1.00","USD","-"
"ITRI","ITRON INC","Information Technology","Equity","86,960,253.34","0.11","86,960,253.34","1,071,731.00","81.14","United States","NASDAQ","USD","1.00","USD","-"
"TPC","TUTOR PERINI CORP","Industrials","Equity","86,211,593.04","0.11","86,211,593.04","1,051,874.00","81.96","United States","NYSE","USD","1.00","USD","-"
"CDP","COPT DEFENSE PROPERTIES","Real Estate","Equity","86,032,052.20","0.11","86,032,052.20","2,703,710.00","31.82","United States","NYSE","USD","1.00","USD","-"
"HP","HELMERICH & PAYNE INC","Energy","Equity","85,930,727.40","0.11","85,930,727.40","2,328,746.00","36.90","United States","NYSE","USD","1.00","USD","-"
"MMS","MAXIMUS INC","Industrials","Equity","85,914,741.00","0.11","85,914,741.00","1,288,850.00","66.66","United States","NYSE","USD","1.00","USD","-"
"GHC","GRAHAM HOLDINGS COMPANY CLASS B","Consumer Discretionary","Equity","85,858,407.70","0.11","85,858,407.70","75,907.00","1,131.10","United States","NYSE","USD","1.00","USD","-"
"ZETA","ZETA GLOBAL HOLDINGS CORP CLASS A","Information Technology","Equity","85,843,238.40","0.11","85,843,238.40","4,967,780.00","17.28","United States","NYSE","USD","1.00","USD","-"
"APGE","APOGEE THERAPEUTICS INC","Health Care","Equity","85,739,743.35","0.11","85,739,743.35","1,048,035.00","81.81","United States","NASDAQ","USD","1.00","USD","-"
"MMSI","MERIT MEDICAL SYSTEMS INC","Health Care","Equity","85,695,709.43","0.11","85,695,709.43","1,374,871.00","62.33","United States","NASDAQ","USD","1.00","USD","-"
"BMI","BADGER METER INC","Information Technology","Equity","85,600,806.40","0.11","85,600,806.40","698,440.00","122.56","United States","NYSE","USD","1.00","USD","-"
"INSW","INTERNATIONAL SEAWAYS INC","Energy","Equity","85,573,064.52","0.11","85,573,064.52","948,914.00","90.18","United States","NYSE","USD","1.00","USD","-"
"OII","OCEANEERING INTERNATIONAL INC","Energy","Equity","85,567,350.72","0.11","85,567,350.72","2,339,184.00","36.58","United States","NYSE","USD","1.00","USD","-"
"BOX","BOX INC CLASS A","Information Technology","Equity","85,303,978.97","0.11","85,303,978.97","3,320,513.00","25.69","United States","NYSE","USD","1.00","USD","-"
"CPRX","CATALYST PHARMACEUTICALS INC","Health Care","Equity","85,215,425.61","0.11","85,215,425.61","2,734,331.00","31.16","United States","NASDAQ","USD","1.00","USD","-"
"PII","POLARIS INC","Consumer Discretionary","Equity","84,201,206.60","0.11","84,201,206.60","1,255,610.00","67.06","United States","NYSE","USD","1.00","USD","-"
"UCTT","ULTRA CLEAN HOLDINGS INC","Information Technology","Equity","84,178,325.40","0.11","84,178,325.40","1,053,546.00","79.90","United States","NASDAQ","USD","1.00","USD","-"
